194, -1010, -1020
21, -998, -1242
-160, -1053, -1156
-284, -1169, -1084
-349, -1291, -1181
-441, -1381, -1256
-531, -1512, -1266
-659, -1820, -885
-533, -1998, -911
-376, -1998, -865
-309, -1998, -572
-222, -1998, -382
-108, -1957, -78
2, -1560, 192
138, -1323, 325
138, -1323, 325
263, -1006, 388
270, -583, 692
136, -164, 785
-46, 374, 986
-190, 833, 1047
-321, 1040, 1087
-439, 1050, 839
-,-,-
-841, -595, -38
-889, -411, -10
-914, -284, 302
-908, -242, 221
-791, -181, 146
-610, -108, 114
-513, 85, -8
-513, 85, -8
-353, 183, -523
-207, 12, -1146
-75, -190, -1178
-67, -255, -811
-85, -191, -305
-111, -516, -371
-118, -800, -839
-177, -1186, -216
-161, -1473, 779
-130, -1569, 850
-49, -1478, 536
-25, -1468, 216
-143, -1392, 537
-302, -1135, 1181
-343, -862, 1164
-254, -927, 1058
-176, -1405, 1606
-161, -1544, 1992
-143, -1457, 1998
-93, -1308, 1998
-7, -993, 1998
178, -827, 1998
178, -827, 1998
393, -884, 1987
498, -755, 1617
555, -913, 1084
602, -1147, 414
571, -978, 176
526, -1098, -329
472, -1350, -1079
515, -1690, -1781
490, -1985, -1997
339, -1998, -1997
201, -1998, -1997
104, -1998, -1997
9, -1954, -1838
-78, -1683, -1420
-132, -1492, -727
-156, -1345, -189
-242, -1072, 216
-340, -951, 640
-308, -819, 665
-165, -668, 612
-93, -594, 583
-46, -341, 713
-107, 154, 869
-,-,-
-762, -434, -73
-762, -434, -73
-703, -575, 122
-620, -706, -70
-546, -538, -259
-428, -299, -241
-307, -204, 10
-200, -172, -267
-146, -20, -746
-112, 100, -975
-75, -28, -640
0, -269, -180
77, -547, -68
77, -547, -68
175, -956, 11
336, -1403, 81
411, -1672, 293
322, -1768, 834
175, -1802, 1158
97, -1862, 1517
25, -1888, 1934
25, -1888, 1934
32, -1972, 1998
18, -1678, 1998
26, -1179, 1998
30, -687, 1989
96, -361, 1827
269, -261, 1449
410, -408, 848
442, -617, 526
444, -869, 548
444, -869, 548
583, -1094, 291
766, -1679, -345
635, -1790, -980
444, -1856, -1549
237, -1998, -1688
-2, -1998, -1502
-228, -1998, -1204
-346, -1998, -933
-263, -1998, -875
-95, -1998, -993
27, -1998, -1151
37, -1831, -1036
-33, -1696, -780
-110, -1702, -392
-208, -1558, 129
-289, -1240, 317
-250, -811, 541
-61, -318, 861
165, -162, 1114
317, 15, 1077
173, 550, 1002
20, 971, 729
20, 971, 729
-62, 1165, 534
-,-,-
-690, -177, 67
-699, -150, 192
-648, -86, 29
-518, 0, -112
-518, 0, -112
-367, -19, -287
-182, -211, -368
-62, -233, -636
79, -317, -1240
145, -674, -1167
202, -1033, -548
242, -1295, -395
327, -1381, -409
369, -1326, -50
311, -1451, 747
249, -1673, 1362
221, -1797, 1607
236, -1844, 1472
137, -1671, 1538
43, -1521, 1925
43, -1521, 1925
44, -1275, 1998
114, -1140, 1998
255, -1108, 1997
389, -964, 1693
465, -907, 1278
495, -1089, 1281
584, -1189, 1200
768, -1432, 942
813, -1280, 521
679, -1031, 36
505, -811, -231
446, -855, -588
395, -983, -1084
273, -992, -1507
71, -974, -1461
71, -974, -1461
-199, -1339, -1220
-404, -1709, -836
-175, -1998, -1145
27, -1998, -1557
96, -1998, -1522
118, -1998, -1046
62, -1998, -728
-68, -1998, -500
-68, -1998, -500
-125, -1911, -315
-85, -1620, -85
-43, -1200, 27
34, -796, 205
96, -405, 616
171, -334, 842
94, -47, 916
-83, 151, 1048
-83, 151, 1048
-83, 373, 917
-5, 280, 815
-7, 78, 732
-100, 82, 838
-,-,-
-725, -587, 230
-793, -399, 158
-763, -365, 70
-638, -499, 329
-541, -449, 168
-393, -278, -109
-267, -185, -304
-188, -286, -355
-123, -310, -615
-44, -320, -692
57, -380, -675
117, -684, -285
117, -684, -285
194, -1079, -138
265, -1207, -438
334, -1287, -226
322, -1541, 472
134, -1593, 1305
-55, -1324, 1531
-132, -1000, 1605
-98, -945, 1831
-20, -1105, 1951
121, -1160, 1998
234, -1053, 1976
255, -962, 1909
241, -996, 1983
315, -912, 1927
432, -879, 1712
568, -668, 1350
662, -534, 913
617, -510, 578
617, -510, 578
542, -993, 244
515, -1110, 194
530, -1063, -177
514, -1293, -711
463, -1587, -1087
401, -1862, -1194
266, -1998, -1292
11, -1998, -1187
-117, -1998, -1126
-122, -1998, -1044
-67, -1998, -918
-90, -1998, -776
-122, -1983, -613
-171, -1985, -311
-144, -1965, -7
-53, -1711, 312
31, -1321, 447
57, -1134, 320
8, -731, 389
-29, -338, 526
-29, -338, 526
32, -115, 469
55, 278, 495
1, 312, 608
-80, 479, 572
-80, 479, 572
-187, 538, 589
-,-,-
-685, -476, 205
-757, -244, 127
-720, -181, 0
-680, -134, -182
-638, -120, -238
-591, -76, -234
-460, -96, -423
-326, -159, -857
-187, -293, -1109
-82, -595, -831
48, -893, -556
178, -1053, -379
178, -1053, -379
238, -1067, -339
230, -955, -96
178, -1140, 581
147, -1150, 782
193, -1103, 641
284, -1022, 421
414, -1183, 492
435, -1495, 920
389, -1557, 1144
328, -1500, 1357
371, -1663, 1619
416, -1763, 1850
468, -1557, 1901
562, -1333, 1823
641, -1062, 1605
685, -811, 1278
657, -615, 936
657, -615, 936
613, -584, 739
692, -742, 633
768, -1121, 515
735, -1510, 268
578, -1545, -45
405, -1341, -290
278, -1253, -638
131, -1229, -945
-49, -1477, -938
-108, -1660, -1054
-130, -1687, -1138
-184, -1795, -1271
-293, -1938, -1103
-292, -1998, -878
-224, -1998, -884
-180, -1998, -787
-166, -1998, -622
-90, -1998, -288
-4, -1913, 130
-5, -1485, 468
8, -1171, 479
-9, -646, 377
-9, -646, 377
20, -172, 314
53, 155, 518
-19, 240, 846
-25, 156, 729
-25, 156, 364
61, 182, 364
68, 151, 409
-,-,-
-572, -543, -178
-510, -363, -194
-528, -190, -200
-446, -334, -270
-356, -257, -485
-266, -61, -758
-256, -16, -883
-232, -238, -667
-117, -610, -450
31, -643, -720
123, -623, -723
123, -623, -723
328, -951, -635
472, -1399, -133
478, -1603, 215
418, -1688, 508
340, -1610, 925
274, -1620, 1456
202, -1639, 1897
223, -1489, 1998
302, -1343, 1998
432, -1309, 1998
565, -1348, 1998
721, -1253, 1847
806, -1164, 1607
858, -1106, 1383
795, -1031, 1253
666, -955, 900
511, -782, 430
380, -677, 126
380, -677, 126
452, -860, -322
482, -1301, -630
389, -1581, -996
181, -1691, -1214
-18, -1826, -1318
-188, -1900, -1383
-259, -1972, -1322
-185, -1998, -1457
-144, -1998, -1305
-75, -1991, -668
-75, -1991, -668
-74, -1901, -462
-89, -1792, -243
-150, -1618, 106
-179, -1418, 319
-217, -1188, 656
-203, -829, 850
-100, -537, 756
99, -409, 469
218, -251, 598
126, 288, 885
-,-,-
-750, -303, 23
-694, -63, -46
-541, 180, -428
-373, 88, -449
-291, -173, -521
-287, 39, -891
-263, -52, -918
-232, -226, -578
-156, -441, -191
-97, -596, -377
113, -891, -859
401, -1272, -869
401, -1272, -869
587, -1492, -470
572, -1296, -61
415, -1187, -91
284, -1190, 40
276, -1298, 408
369, -1608, 951
364, -1789, 1238
307, -1793, 1413
229, -1805, 1860
171, -1870, 1998
267, -1809, 1998
345, -1596, 1998
465, -1321, 1821
527, -1047, 1422
537, -897, 1176
510, -755, 1144
616, -780, 994
616, -780, 994
760, -767, 475
809, -1058, 0
707, -1105, -370
522, -1051, -488
494, -1124, -781
484, -1291, -1389
350, -1507, -1484
99, -1800, -1367
-65, -1831, -1315
-143, -1940, -1368
-151, -1963, -1512
-191, -1879, -1492
-197, -1852, -1445
-154, -1897, -1313
-90, -1876, -1040
-18, -1826, -741
-47, -1678, -326
-113, -1390, -121
-48, -1185, -111
133, -1004, 18
247, -800, 318
252, -538, 659
107, -84, 896
-26, 108, 1005
-64, 104, 979
-60, -48, 912
-60, -48, 912
-72, -61, 791
-,-,-
-758, -124, -435
-755, 124, -502
-662, -8, -241
-529, -371, -53
-529, -371, -53
-364, -225, -441
-113, -137, -893
24, -98, -1056
81, -304, -1127
212, -893, -574
306, -1189, -77
311, -1352, 217
340, -1470, 424
448, -1557, 474
480, -1624, 668
422, -1746, 1112
256, -1630, 1440
91, -1327, 1597
91, -1327, 1597
0, -1063, 1764
15, -993, 1963
83, -1166, 1998
230, -1317, 1998
407, -1321, 1998
526, -1173, 1990
596, -987, 1994
669, -800, 1830
732, -713, 1547
789, -774, 1165
830, -997, 849
822, -1241, 545
822, -1241, 545
752, -1282, 165
601, -1262, -219
415, -1412, -858
181, -1589, -1298
24, -1594, -1382
-120, -1622, -1674
-205, -1796, -1662
-235, -1997, -1482
-258, -1998, -1097
-319, -1863, -598
-301, -1825, -366
-241, -1973, -158
-169, -1998, 292
-118, -1939, 436
-25, -1754, 664
-6, -1384, 800
-6, -1384, 800
77, -1147, 691
191, -935, 625
320, -690, 550
350, -228, 644
97, 329, 794
-,-,-
-636, -88, -272
-475, 123, -648
-395, 77, -850
-249, -136, -755
-119, -277, -831
-25, -340, -1017
105, -485, -1384
315, -837, -1181
497, -1129, -768
522, -1500, -437
458, -1731, -127
279, -1779, 494
180, -1734, 950
129, -1667, 1364
92, -1509, 1662
127, -1358, 1708
196, -1238, 1585
261, -1244, 1399
371, -1555, 1500
384, -1588, 1783
354, -1627, 1967
320, -1363, 1998
320, -1363, 1998
336, -1002, 1890
434, -753, 1536
509, -562, 1002
544, -590, 495
590, -814, 377
615, -1104, 265
531, -1322, -157
463, -1422, -891
391, -1668, -1357
201, -1965, -1351
-72, -1995, -1565
-362, -1883, -1780
-493, -1833, -1946
-481, -1869, -1652
-362, -1989, -1287
-273, -1995, -1010
-282, -1913, -763
-233, -1769, -633
-92, -1492, -587
0, -1226, -439
28, -1089, -266
37, -799, -41
13, -529, 127
2, -276, 349
-1, -205, 419
-1, -205, 419
-72, 109, 408
-183, 462, 638
-242, 733, 754
-335, 639, 730
-357, 338, 777
-,-,-
-762, -424, -227
-725, -500, -164
-624, -307, -476
-554, -43, -665
-421, -90, -651
-421, -90, -502
-304, -181, -502
-241, -299, -564
-196, -223, -775
-183, -279, -625
-101, -566, -156
-18, -804, 42
46, -856, 29
135, -965, -27
291, -1281, 123
338, -1613, 454
329, -1817, 535
329, -1817, 535
301, -1998, 719
216, -1926, 1045
150, -1667, 1147
92, -1365, 1286
71, -1269, 1530
90, -1215, 1771
137, -1209, 1938
188, -1257, 1995
297, -1293, 1988
470, -1291, 1740
597, -1149, 1209
621, -1126, 881
653, -1085, 599
771, -1152, 244
785, -1323, -157
603, -1238, -453
315, -893, -847
121, -864, -1242
-6, -1167, -1435
-104, -1590, -1336
-125, -1753, -1495
-143, -1741, -1869
-132, -1818, -1993
-108, -1994, -1698
-143, -1998, -1119
-183, -1879, -803
-187, -1755, -879
-83, -1682, -967
41, -1708, -810
123, -1627, -500
160, -1276, -117
111, -937, 136
64, -510, 371
26, 6, 432
26, 6, 432
-30, 397, 391
-95, 722, 417
-181, 1000, 634
-181, 1000, 634
-345, 882, 973
-,-,-
-429, -232, -73
-305, 13, -305
-266, 171, -726
-266, 172, -888
-199, 241, -694
-95, 166, -467
11, -54, -163
57, -389, -131
57, -389, -131
106, -716, -161
191, -1068, -12
222, -1309, -21
241, -1650, 60
263, -1966, 192
184, -1998, 735
45, -1998, 1246
-89, -1992, 1408
-51, -1729, 1234
3, -1562, 1175
85, -1463, 1154
85, -1463, 1154
142, -1507, 1344
205, -1560, 1369
235, -1465, 1195
276, -1322, 1087
301, -1122, 916
389, -1146, 613
443, -1179, 138
461, -1109, -168
473, -1046, -495
377, -961, -1035
192, -875, -1393
62, -907, -1628
-61, -1028, -1926
-192, -1171, -1995
-388, -1213, -1997
-543, -1211, -1991
-549, -1277, -1750
-489, -1453, -1436
-359, -1528, -1316
-254, -1493, -1447
-154, -1401, -1459
83, -1369, -815
83, -1369, -815
137, -1253, -375
167, -1061, -124
137, -718, 118
82, -284, 375
22, 85, 581
-68, 277, 855
-160, 372, 910
-160, 372, 910
-221, 266, 919
-193, 101, 911
-,-,-
-636, -198, -81
-520, -15, -250
-389, -61, -300
-245, 46, -342
-203, 207, -541
-193, 188, -804
-110, -133, -869
-110, -133, -869
63, -410, -734
180, -516, -823
160, -848, -1048
205, -1429, -736
186, -1741, -309
162, -1947, 102
123, -1990, 264
74, -1930, 522
10, -1698, 645
50, -1805, 725
107, -1869, 863
136, -1953, 1227
169, -1813, 1302
169, -1813, 1302
231, -1502, 990
267, -1369, 612
343, -1428, 362
463, -1753, 481
471, -1731, 262
521, -1614, -81
625, -1418, -750
682, -1319, -1209
503, -1053, -1335
246, -772, -1224
84, -668, -1453
-27, -705, -1718
-90, -857, -1871
-138, -981, -1779
-221, -978, -1750
-293, -907, -1787
-363, -840, -1898
-397, -898, -1846
-336, -1038, -1665
-256, -1146, -1415
-232, -1033, -1246
-204, -915, -1079
-136, -796, -944
-59, -537, -902
83, -309, -886
158, -13, -820
99, 129, -524
-30, 103, -113
-131, 86, 212
-131, 86, 212
-150, -116, 623
-113, -442, 934
-117, -603, 875
-178, -550, 797
-291, -582, 1059
-,-,-
-826, -203, 120
-794, -25, -123
-666, -48, -159
-560, -106, -573
-509, -129, -581
-434, -297, -653
-434, -297, -653
-325, -435, -819
-205, -485, -787
-138, -394, -819
-115, -305, -480
-40, -437, -163
8, -692, -47
31, -819, 56
52, -929, 186
54, -1044, 324
54, -1044, 324
28, -1367, 1282
-149, -1782, 1953
-344, -1769, 1911
-462, -1650, 1998
-555, -1497, 1998
-527, -1208, 1998
-368, -754, 1998
-162, -249, 1998
126, -34, 1879
470, -245, 1397
752, -855, 780
853, -1560, 392
867, -1987, 38
728, -1918, -703
559, -1782, -1528
352, -1750, -1993
68, -1759, -1997
-228, -1910, -1997
-396, -1992, -1945
-449, -1998, -1523
-512, -1998, -1069
-490, -1998, -697
-476, -1988, -408
-453, -1856, -266
-330, -1768, -236
-81, -1671, -321
175, -1621, -85
215, -1091, 505
97, -327, 994
0, 298, 931
-79, 924, 620
-79, 924, 620
-65, 1133, 668
-63, 953, 756
-,-,-
-624, -66, -269
-526, 78, -205
-404, 36, -273
-404, 36, -273
-349, 322, -508
-311, 470, -1023
-197, 281, -1314
-10, -140, -806
141, -652, -425
213, -906, -477
273, -1065, -613
329, -1351, -363
352, -1621, 157
334, -1889, 509
254, -1998, 785
151, -1998, 1415
23, -1963, 1915
24, -1646, 1998
24, -1646, 1998
106, -1367, 1994
221, -1195, 1997
337, -1105, 1872
420, -1021, 1669
432, -1105, 1555
453, -1205, 1538
497, -1421, 1312
527, -1433, 854
570, -1410, 256
592, -1533, -274
555, -1586, -749
401, -1540, -1344
69, -1398, -1570
-304, -1444, -1538
-474, -1827, -1326
-445, -1998, -1094
-313, -1998, -1290
-195, -1858, -1200
-144, -1969, -953
-130, -1998, -407
-183, -1998, 64
-253, -1945, 250
-275, -1738, 287
-254, -1520, 303
-199, -1207, 378
-82, -943, 542
69, -699, 683
133, -140, 656
48, 768, 633
-20, 1406, 408
-20, 1406, 408
-,-,-
-590, -53, 145
-590, -53, 145
-482, 16, -41
-390, 106, -668
-293, 130, -1125
-171, -29, -929
-74, -173, -553
-4, -526, -753
108, -940, -756
192, -1058, -635
188, -999, -268
188, -999, -268
56, -1045, 348
-51, -1070, 907
-101, -1159, 1311
-146, -1327, 1269
-143, -1291, 1445
-70, -1446, 1855
37, -1643, 1987
182, -1775, 1998
298, -1716, 1855
397, -1447, 1527
449, -1385, 1304
466, -1275, 1254
485, -1317, 1343
492, -1429, 1090
448, -1340, 536
394, -1170, 48
336, -1097, -301
230, -1023, -419
70, -1110, -872
27, -1215, -1128
0, -1278, -1527
-86, -1399, -1682
-253, -1635, -1657
-300, -1730, -1344
-242, -1866, -1309
-116, -1941, -1416
-61, -1988, -1364
-58, -1893, -1313
-33, -1703, -1045
-54, -1526, -791
-128, -1328, -673
-143, -1058, -674
-104, -918, -466
-103, -814, 163
-112, -643, 580
-119, -351, 565
-93, 7, 576
-93, 7, 576
-108, 346, 944
-167, 374, 1094
-264, 246, 1027
-313, 81, 925
-,-,-
-673, -225, -16
-673, -225, -16
-487, -185, -209
-382, -82, -450
-159, 101, -781
-54, 171, -1170
60, 75, -1104
177, -468, -224
151, -1019, 177
67, -1316, 154
0, -1360, 232
0, -1360, 232
68, -1373, 520
138, -1507, 1062
173, -1717, 1301
137, -1739, 1434
63, -1615, 1582
104, -1439, 1681
182, -1418, 1860
308, -1318, 1962
448, -1155, 1947
557, -1017, 1766
570, -1073, 1478
523, -1212, 1199
476, -1422, 1019
524, -1339, 778
520, -1126, 234
455, -1113, -207
422, -1195, -761
376, -1241, -1246
167, -1377, -1501
-48, -1571, -1543
-171, -1634, -1506
-204, -1720, -1618
-184, -1725, -1662
-152, -1756, -1460
-159, -1839, -1150
-176, -1840, -866
-159, -1829, -641
-129, -1991, -367
-123, -1998, -92
-68, -1973, 146
40, -1571, 177
90, -1055, 115
123, -510, 201
55, 125, 314
-,-,-
-735, -332, 75
-561, -130, -227
-683, -129, -554
-458, 25, -335
-334, 4, -334
-205, 132, -736
-87, 473, -1137
-63, 281, -889
-63, 281, -889
-40, -186, -447
47, -895, -309
115, -1457, -228
165, -1517, -189
170, -1540, 151
227, -1524, 584
317, -1761, 703
413, -1998, 737
509, -1998, 640
578, -1998, 772
531, -1997, 1272
531, -1997, 1272
518, -1803, 1860
513, -1652, 1969
603, -1496, 1737
667, -1202, 1478
707, -919, 1123
673, -905, 785
678, -1176, 518
729, -1416, 4
665, -1568, -501
462, -1257, -830
221, -986, -1256
-16, -991, -1732
-242, -1351, -1585
-426, -1681, -1503
-556, -1654, -1518
-642, -1579, -1695
-654, -1597, -1673
-564, -1810, -1313
-464, -1996, -1152
-375, -1993, -1035
-273, -1879, -762
-206, -1728, -578
13, -1658, 33
13, -1658, 33
76, -1372, 247
116, -1048, 350
130, -550, 500
76, 106, 637
58, 583, 513
58, 583, 513
77, 713, 434
32, 609, 606
-62, 453, 847
-62, 453, 847
-,-,-
-762, -555, -34
-795, -296, 61
-743, -323, 162
-596, -264, -333
-473, -96, -362
-307, 102, -747
-214, 252, -1134
-94, 193, -1206
111, -205, -1152
294, -801, -709
385, -1322, -230
415, -1513, 105
373, -1488, 295
379, -1682, 938
340, -1871, 1428
340, -1871, 1428
349, -1968, 1591
413, -1909, 1329
392, -1801, 1446
416, -1748, 1879
483, -1666, 1998
582, -1514, 1984
631, -1296, 1686
620, -1038, 1180
605, -1044, 1094
665, -1131, 851
728, -1161, 436
650, -1122, -135
444, -1102, -741
217, -1067, -1229
44, -1132, -1591
-147, -1262, -1886
-445, -1420, -1982
-671, -1510, -1893
-718, -1745, -1717
-597, -1942, -1638
-451, -1998, -1380
-224, -1985, -969
-166, -1908, -678
-115, -1732, -515
-27, -1589, -377
63, -1249, -413
116, -713, -354
116, -713, -354
140, -188, -185
132, 215, 182
59, 349, 351
2, 360, 558
-96, 337, 736
-96, 337, 736
-142, 201, 866
-,-,-
-737, -234, 172
-615, -99, -121
-558, 19, -728
-371, 23, -485
-294, -44, -376
-259, -102, -818
-223, -299, -949
-119, -595, -772
-11, -832, -497
118, -1079, -541
219, -1312, -487
271, -1532, -128
267, -1723, 877
158, -1527, 1373
96, -1312, 1230
96, -1312, 1230
36, -1212, 1338
42, -1362, 1549
112, -1479, 1853
195, -1278, 1825
242, -1006, 1560
227, -948, 1592
227, -859, 1670
308, -898, 1769
409, -891, 1696
496, -860, 1583
578, -839, 1225
627, -854, 876
638, -981, 706
638, -981, 706
635, -1092, 411
640, -1187, 73
545, -1343, -786
389, -1512, -1156
217, -1761, -1383
8, -1845, -1696
-215, -1857, -1955
-295, -1844, -1997
-290, -1830, -1948
-279, -1837, -1849
-259, -1768, -1630
-259, -1527, -1394
-150, -1290, -786
-28, -956, -537
-28, -956, -537
93, -735, -324
159, -628, 26
129, -497, 468
24, -257, 880
-60, 30, 1026
-68, 275, 1030
-68, 275, 1030
-15, 327, 1015
29, 192, 1138
-45, 77, 1309
-184, 3, 1128
-343, -18, 1042
-485, -18, 866
-485, 5, 866
-593, -103, 753
-,-,-
-640, -336, -8
-534, -407, -55
-435, -256, -141
-331, -37, -583
-323, 112, -903
-249, -234, -716
-149, -697, -297
-40, -801, -269
35, -805, -542
167, -896, -688
297, -1259, -207
297, -1259, -207
315, -1748, 519
230, -1959, 875
88, -1770, 977
-24, -1657, 1215
-31, -1559, 1708
39, -1490, 1947
162, -1249, 1886
261, -1026, 1679
310, -898, 1663
400, -914, 1831
505, -903, 1819
612, -842, 1689
646, -756, 1363
577, -788, 1060
444, -958, 977
444, -958, 977
286, -1089, 718
175, -1148, 325
124, -1214, -129
-58, -1113, -736
-272, -1075, -1305
-438, -1239, -1679
-555, -1509, -1759
-659, -1796, -1711
-723, -1953, -1532
-744, -1979, -1234
-779, -1960, -356
-790, -1789, -26
-762, -1656, 113
-681, -1608, 221
-681, -1608, 221
-671, -1591, 1
-588, -1634, 66
-447, -1361, 275
-233, -937, 300
-10, -598, 160
196, -118, -12
292, 414, -326
219, 832, -531
134, 821, -367
134, 821, -367
121, 527, 182
37, 159, 697
-,-,-
-597, -514, 208
-427, -361, -162
-362, -234, -222
-282, -107, -297
-195, -234, -425
20, -338, -490
217, -633, -842
371, -885, -880
361, -855, -381
183, -821, -66
149, -1113, 636
148, -1395, 813
82, -1533, 1356
82, -1533, 1356
-208, -1419, 1943
-442, -1030, 1998
-584, -895, 1998
-520, -936, 1998
-329, -881, 1998
-81, -732, 1998
112, -456, 1843
245, -225, 1536
347, 2, 1545
438, -183, 1585
429, -617, 1595
349, -897, 1655
255, -940, 1303
194, -941, 660
194, -941, 660
185, -1131, 4
127, -1480, -673
-24, -1723, -790
-255, -1841, -945
-426, -1983, -1040
-512, -1998, -1234
-595, -1998, -1263
-649, -1998, -891
-658, -1998, -531
-641, -1994, -145
-610, -1930, 215
-552, -1774, 635
-485, -1673, 982
-379, -1424, 1162
-242, -927, 1024
-50, -505, 776
90, -65, 489
144, 369, 288
164, 551, 163
31, 470, -1
-,-,-
-763, -124, 83
-706, 12, -40
-605, 14, -183
-416, -202, -156
-146, -388, -329
41, -658, -625
72, -882, -803
66, -593, -425
66, -593, -425
-49, -597, 238
-84, -959, 757
-64, -1116, 950
-127, -978, 930
-383, -574, 1260
-552, -86, 1440
-569, -27, 1614
-431, -486, 1507
-285, -877, 1487
-173, -1059, 1601
-61, -668, 1869
44, -486, 1998
44, -486, 1998
200, -620, 1998
343, -699, 1998
462, -501, 1998
488, -354, 1970
381, 4, 1771
201, 220, 1605
55, -44, 1048
55, -44, 1048
26, -267, 888
49, -830, 625
71, -1331, 17
103, -1652, -575
77, -1819, -987
-151, -1980, -797
-468, -1998, -512
-626, -1998, -259
-677, -1998, -261
-681, -1998, -238
-640, -1998, 8
-584, -1998, 228
-459, -1998, 402
-340, -1998, 346
-269, -1637, 170
-138, -1105, -99
-138, -1105, -99
54, -795, -213
128, -592, -88
96, -408, 22
-28, -92, 141
-199, 253, 177
-352, 537, 388
-513, 691, 930
-513, 691, 930
-613, 666, 1085
-611, 711, 882
-498, 470, 414
-340, 191, 284
-257, -18, 382
-374, -5, 347
-374, -5, 347
-551, 216, 250
-594, 166, 114
-535, -1, 322
-454, -141, 291
-411, -241, 200
-493, -199, 192
-697, -17, 242
-697, -17, 242
-939, 161, 574
-1063, 53, 879
-,-,-
-826, -199, 416
-793, -174, 193
-745, 113, -188
-627, 236, -190
-545, -40, -75
-450, -374, -185
-331, -572, -482
-171, -792, -630
77, -981, -499
341, -1164, -378
416, -1288, -383
282, -1177, -132
17, -907, 246
17, -907, 246
-226, -495, 549
-461, 40, 1328
-644, 329, 1937
-750, 276, 1998
-748, 206, 1998
-584, -113, 1998
-378, -150, 1998
-151, 36, 1998
-60, 255, 1998
-60, 255, 1998
-94, 318, 1998
-209, 208, 1765
-256, -118, 1348
-124, -618, 1199
29, -1056, 744
128, -1646, -22
148, -1998, -538
56, -1998, -725
-176, -1998, -687
-472, -1998, -702
-766, -1998, -675
-874, -1998, -457
-857, -1998, -114
-832, -1998, 209
-851, -1946, 342
-827, -1735, 411
-675, -1527, 493
-425, -1282, 991
-230, -759, 1289
-102, -130, 1160
11, 424, 845
11, 424, 845
172, 726, 233
359, 892, -41
-,-,-
-712, -349, -114
-554, -272, -153
-440, -170, -193
-306, -316, -657
-160, -514, -1098
-104, -692, -1027
-133, -665, -669
-178, -514, -263
-183, -431, 226
-164, -423, 495
-175, -550, 509
-151, -660, 745
-166, -850, 1271
-166, -850, 1271
-239, -855, 1682
-319, -734, 1715
-332, -725, 1566
-278, -811, 1430
-195, -985, 1634
-159, -1028, 1802
-187, -629, 1959
-157, -175, 1978
-115, 132, 1981
-49, 151, 1998
9, 183, 1998
64, 151, 1998
135, 2, 1672
135, 2, 1672
194, -348, 1084
248, -812, 694
263, -1263, 512
179, -1702, 194
-31, -1971, -341
-258, -1998, -806
-424, -1998, -1005
-608, -1998, -788
-789, -1998, -492
-857, -1998, -161
-877, -1998, 4
-832, -1998, 33
-682, -1998, 134
-545, -1997, 459
-427, -1772, 865
-351, -1502, 1007
-230, -1115, 1235
-59, -558, 1226
109, 48, 962
109, 48, 962
157, 711, 787
211, 1071, 446
-,-,-
-646, -163, -110
-560, -120, -221
-459, -174, -396
-319, -484, -781
-199, -600, -733
-166, -538, -490
-158, -553, 57
-152, -549, 416
-152, -549, 416
-145, -627, 305
-100, -725, 251
-23, -987, 515
75, -1292, 1075
73, -1492, 1273
-55, -1187, 1379
-189, -874, 1816
-222, -702, 1996
-145, -666, 1998
0, -723, 1998
43, -362, 1998
43, -362, 1998
30, 110, 1998
45, 427, 1853
125, 366, 1511
260, -20, 1475
445, -563, 1475
550, -1070, 1262
470, -1347, 714
330, -1513, 203
330, -1513, 203
197, -1723, -97
51, -1983, -218
-189, -1998, -493
-437, -1998, -823
-579, -1998, -859
-607, -1998, -850
-555, -1998, -549
-552, -1998, -294
-548, -1955, -170
-569, -1748, -65
-599, -1556, 27
-618, -1419, 313
-581, -1253, 582
-451, -1312, 940
-236, -1150, 1418
13, -821, 1218
276, -98, 778
300, 485, 420
261, 866, 117
143, 1014, -38
-,-,-
-475, 32, -169
-337, 47, -232
-162, -124, -564
-55, -436, -1009
68, -604, -1035
119, -734, -413
119, -734, -413
77, -999, 137
93, -1406, 282
149, -1669, 181
218, -1727, 710
152, -1742, 1335
40, -1158, 1944
-102, -761, 1998
-78, -377, 1916
-34, -142, 1751
-26, -32, 1979
-26, -32, 1998
72, -107, 1998
237, -271, 1998
379, -86, 1976
459, 53, 1640
514, 24, 1516
539, -320, 1585
563, -689, 1595
563, -689, 1595
513, -918, 1028
451, -977, 652
358, -1278, 369
144, -1540, 165
-124, -1498, -379
-285, -1743, -792
-356, -1975, -864
-440, -1998, -826
-610, -1998, -678
-676, -1998, -628
-630, -1998, -451
-580, -1998, -176
-559, -1961, 179
-562, -1703, 465
-512, -1494, 668
-423, -1333, 863
-282, -1363, 858
-117, -1195, 1094
25, -687, 1145
73, -148, 1110
-,-,-
-826, -403, 143
-752, -385, 336
-650, -190, 154
-542, -31, -359
-278, -169, -655
-33, -534, -670
103, -794, -797
212, -953, -469
217, -1010, 220
180, -812, 465
163, -614, 741
163, -614, 741
209, -668, 773
301, -1156, 1224
361, -1491, 1461
350, -1513, 1769
218, -1003, 1996
221, -855, 1998
341, -915, 1998
475, -873, 1998
602, -687, 1975
689, -452, 1742
698, -248, 1630
587, -73, 1536
587, -73, 1536
442, -152, 1284
357, -360, 912
403, -662, 524
381, -997, 204
222, -1171, -234
-35, -1264, -641
-258, -1486, -831
-313, -1971, -646
-311, -1998, -643
-362, -1998, -531
-418, -1998, -525
